PX_OPEN1,PX_HIGH1,PX_LOW1,PX_LAST1,PX_VOLUME1,OPEN_INT1,PX_OPEN2,PX_HIGH2,PX_LOW2,PX_LAST2,PX_VOLUME2,OPEN_INT2,Dates,VOL Change1,Vol Change %1,OI Change1,OI Change %1,CALENDAR,Vol Ratio,Vol Ratio Change,OI Ratio,OI Ratio Change,VOL Change2,Vol Change %2,OI Change2,OI Change %2
945.75,946.5,928.5,929,73165,216589,954.75,955.5,938,938.5,28807,78157,27/01/2010,-8604,-0.1052232509,-3531,-0.01604125023,-9.5,2.539834068,-0.1377131484,2.771204115,-0.07173726605,1046,0.03767875797,4424,0.06000027125
931.25,937.5,921,931.75,82363,216931,940,946.5,930.5,941.5,34016,82418,28/01/2010,9198,0.1257158477,342,0.001579027559,-9.75,2.42130174,-0.04666931956,2.632082797,-0.05020247935,5209,0.1808241053,4261,0.05451846924
931.5,936.75,913,914,85062,214916,941.25,946.75,924.5,924.75,26395,85246,29/01/2010,2699,0.03276956886,-2015,-0.009288667825,-10.75,3.222655806,0.3309600172,2.521127091,-0.0421550973,-7621,-0.2240416275,2828,0.03431289281
915.25,924.75,908.25,909.75,84217,211616,925.75,934.5,919,920.75,44245,90731,01/02/2010,-845,-0.009933930545,-3300,-0.01535483631,-11,1.903424116,-0.4093616476,2.332345064,-0.07488001208,17850,0.676264444,5485,0.06434319499
911.25,930,905.25,925.5,91670,203292,922,941,916,936.5,44653,93798,02/02/2010,7453,0.08849757175,-8324,-0.03933539997,-11,2.052941572,0.07855183441,2.167338323,-0.07074713933,408,0.009221380947,3067,0.03380322051
926.5,934,908,908,81913,197823,937.25,944.75,918.5,919,32105,100429,03/02/2010,-9757,-0.1064361296,-5469,-0.02690218995,-11,2.551409438,0.2428066502,1.969779645,-0.09115267117,-12548,-0.2810113542,6631,0.0706944711
911.25,916,900,914,92909,186848,921.5,926.5,911,924.75,39558,103195,04/02/2010,10996,0.1342399863,-10975,-0.05547888769,-10.75,2.348677891,-0.07945864905,1.81063036,-0.08079547664,7453,0.2321445258,2766,0.02754184548
914,921.5,909,913.5,104735,177036,924.5,932,919.75,924.25,47442,113378,05/02/2010,11826,0.1272858388,-9812,-0.05251327282,-10.75,2.207643017,-0.06004862332,1.561466951,-0.1376114166,7884,0.1993022903,10183,0.0986772615
919.75,939.75,918.75,929.5,95033,167105,930,949.5,929.5,940,41683,124454,08/02/2010,-9702,-0.09263379004,-9931,-0.05609593529,-10.5,2.27989828,0.03272959559,1.342704935,-0.1401003178,-5759,-0.1213903292,11076,0.09769091005
929.5,944,920,924.5,120623,151129,939,954,930.75,935.25,55901,133279,09/02/2010,25590,0.2692748835,-15976,-0.09560456001,-10.75,2.157796819,-0.05355566148,1.133929576,-0.155488636,14218,0.3410982895,8825,0.07090973372
924,939.75,918.75,937.5,116039,132353,935.25,948.75,928.75,947,62196,150803,10/02/2010,-4584,-0.03800270264,-18776,-0.1242382336,-9.5,1.865698759,-0.1353686584,0.8776549538,-0.226005766,6295,0.1126097923,17524,0.1314835796
938,950.5,936,943,108012,116777,947,959,945,952,62864,160118,11/02/2010,-8027,-0.06917501874,-15576,-0.117685281,-9,1.718185289,-0.07906607066,0.7293183777,-0.1690146856,668,0.01074024053,9315,0.0617693282
942,948,926,945,80635,110038,951.5,957,935.25,954,45257,165340,12/02/2010,-27377,-0.2534625782,-6739,-0.0577082816,-9,1.781713326,0.03697391524,0.6655255836,-0.08746906153,-17607,-0.2800808094,5222,0.03261344758
942,948,926,945,80635,110038,951.5,957,935.25,954,45257,165340,15/02/2010,0,0,0,0,-9,1.781713326,0,0.6655255836,0,0,0,0,0
948,966,945.25,965.5,82993,103556,957.5,975,954,974.5,48747,167162,16/02/2010,2358,0.0292428846,-6482,-0.05890692306,-9,1.702525284,-0.04444488423,0.6194948613,-0.06916446716,3490,0.07711514241,1822,0.01101971695
963.5,964,948,951.5,71624,95826,972.75,973,958,961,45693,168732,17/02/2010,-11369,-0.1369874568,-7730,-0.07464560238,-9.5,1.567504869,-0.07930596711,0.5679183557,-0.08325574393,-3054,-0.06265000923,1570,0.009392086718
952,957.75,942,948,60060,86644,961.75,967.5,951.25,957.5,39604,169920,18/02/2010,-11564,-0.1614542611,-9182,-0.09581950619,-9.5,1.516513483,-0.03253028872,0.5099105461,-0.1021411071,-6089,-0.1332589237,1188,0.007040751013
939.5,948.5,931.75,945,50516,73569,948.25,958,941,954.5,35591,172458,19/02/2010,-9544,-0.1589077589,-13075,-0.150904852,-9.5,1.419347588,-0.06407189693,0.4265908221,-0.1634006683,-4013,-0.1013281487,2538,0.01493644068
946.25,962.5,944.25,961.5,78385,56040,954.5,970,953.5,969,70550,177811,22/02/2010,27869,0.5516865943,-17529,-0.2382661175,-7.5,1.111055989,-0.2172065545,0.3151661033,-0.2611981154,34959,0.9822427018,5353,0.03103944149
960,978.75,952,952.5,90586,40283,967,985,958.5,959.5,111449,185928,23/02/2010,12201,0.1556547809,-15757,-0.2811741613,-7,0.8128022683,-0.2684416658,0.2166591369,-0.312555714,40899,0.5797165131,8117,0.04564959423
952.5,963,945.25,955.5,62137,21397,959.25,969.5,952,963,87368,187774,24/02/2010,-28449,-0.314055152,-18886,-0.4688330065,-7.5,0.711210054,-0.1249900723,0.1139508132,-0.4740548917,-24081,-0.2160719253,1846,0.009928574502
954.75,957,934.75,941.5,37834,13418,962,964.5,942.5,950,78486,191895,25/02/2010,-24303,-0.3911196228,-7979,-0.3729027434,-8.5,0.4820477537,-0.3222146523,0.06992365617,-0.3863698363,-8882,-0.1016619357,4121,0.02194659538
940.5,953.25,937.75,951,22885,9468,948.5,964,946.75,961,71838,192828,26/02/2010,-14949,-0.3951207908,-3950,-0.2943806827,-10,0.3185639912,-0.3391443301,0.049100753,-0.297794828,-6648,-0.08470300436,933,0.004862033925
954.25,959,944,952.5,12750,6739,965.5,968,953.5,962.5,67435,188150,01/03/2010,-10135,-0.4428665064,-2729,-0.2882340515,-10,0.1890709572,-0.4064898656,0.03581716715,-0.2705373143,-4403,-0.06129068181,-4678,-0.02425996225
952,959.5,948.5,954.25,9441,5623,962,969,957.75,963.5,65210,190198,02/03/2010,-3309,-0.2595294118,-1116,-0.1656032052,-9.25,0.1447784082,-0.2342641601,0.02956392812,-0.1745877615,-2225,-0.03299473567,2048,0.01088493223
954.75,962.5,953.5,954.5,8676,4044,963,971.5,962,963.5,61843,190525,03/03/2010,-765,-0.08102955195,-1579,-0.280810955,-9,0.1402907362,-0.03099683203,0.02122556095,-0.2820453065,-3367,-0.05163318509,327,0.001719260981
952,952,928,932.5,6843,2744,962.5,963,937.25,942,88892,194680,04/03/2010,-1833,-0.2112724758,-1300,-0.3214638971,-9.5,0.07698105566,-0.4512748472,0.01409492501,-0.3359457006,27049,0.437381757,4155,0.02180816166
934.75,939.5,929.75,934.75,3818,1833,944,949.5,938.25,942.75,66010,196388,05/03/2010,-3025,-0.4420575771,-911,-0.3319970845,-8,0.05783972125,-0.248649934,0.009333564169,-0.337806752,-22882,-0.2574134905,1708,0.008773371687
938,944.75,932,940.5,1462,1068,944.5,952.75,938.75,948,58073,195746,08/03/2010,-2356,-0.6170770037,-765,-0.4173486088,-7.5,0.02517521051,-0.5647418424,0.005456050187,-0.4154376518,-7937,-0.1202393577,-642,-0.003269038841
941,942,929,941.5,865,599,947,948.5,935,947.5,62028,195259,09/03/2010,-597,-0.4083447332,-469,-0.4391385768,-6,0.01394531502,-0.4460695765,0.00306772031,-0.4377397193,3955,0.06810393815,-487,-0.002487918016
941.25,957,936.75,952,572,375,946,964.25,941.75,958,95475,194288,10/03/2010,-293,-0.3387283237,-224,-0.3739565943,-6,0.005991097146,-0.5703863887,0.001930124351,-0.3708277951,33447,0.5392242213,-971,-0.004972882172
956,956,924.75,925.5,409,132,958,962.75,929,930.5,95910,193251,11/03/2010,-163,-0.284965035,-243,-0.648,-5,0.004264414555,-0.2882080775,0.0006830495056,-0.6461111404,435,0.004556166536,-1037,-0.005337437207
931.5,936,924,926,151,132,933.25,938,923,925.5,66454,195174,12/03/2010,-258,-0.630806846,0,0,0.5,0.002272248473,-0.467160511,0.0006763195917,-0.00985274678,-29456,-0.3071212595,1923,0.009950789388
926.25,933.25,921.75,930,55510,195141,934,940.75,930,937.5,21007,102616,15/03/2010,55359,366.615894,195009,1477.340909,-7.5,2.642452516,1161.924103,1.901662509,2810.780898,-45447,-0.6838865982,-92558,-0.4742332483
930.5,948,930.5,945,71589,190317,937.75,955.5,937.75,952.75,28281,102209,16/03/2010,16079,0.2896595208,-4824,-0.02472058665,-7.75,2.531346133,-0.04204669023,1.86203759,-0.02083698813,7274,0.3462655305,-407,-0.003966243081
944,962.25,942,959,69735,184053,951.75,970,950,966.75,25260,103246,17/03/2010,-1854,-0.02589783347,-6264,-0.03291350746,-7.75,2.760688836,0.0906010836,1.782664704,-0.04262689774,-3021,-0.1068208338,1037,0.01014587756
957.5,962.5,947.25,959.5,64849,183802,966,970,955,967.5,19309,104963,18/03/2010,-4886,-0.07006524701,-251,-0.001363737619,-8,3.35848568,0.216539016,1.751112297,-0.01769957465,-5951,-0.2355898654,1717,0.01663018422
959.5,964,952.25,961.75,45955,181470,967,971.75,960,969.5,13927,105673,19/03/2010,-18894,-0.2913537603,-2332,-0.01268756597,-7.75,3.299705608,-0.01750195714,1.717278775,-0.01932116044,-5382,-0.2787301258,710,0.006764288368
959.75,975,956.5,968.5,67653,183360,967.75,982.75,964.25,976.75,39067,101603,22/03/2010,21698,0.4721575454,1890,0.01041494462,-8.25,1.731717306,-0.4751903618,1.804671122,0.05089001745,25140,1.805126732,-4070,-0.03851504169
966.75,976.5,964.75,968,62583,180842,974.75,984,972,975.5,34566,104058,23/03/2010,-5070,-0.07494124429,-2518,-0.01373254799,-7.5,1.810536365,0.04551496874,1.737896173,-0.03700117313,-4501,-0.1152123275,2455,0.02416267236
967.75,967.75,953.25,960,60563,178785,975,975,960.5,967.5,42124,101134,24/03/2010,-2020,-0.03227713596,-2057,-0.01137457007,-7.5,1.43773146,-0.2059085434,1.767803113,0.01720870319,7558,0.2186541688,-2924,-0.02809971362
958,966.5,942,942.5,79434,177472,965.5,973.25,950,950.5,34614,103507,25/03/2010,18871,0.3115928867,-1313,-0.007344016556,-8,2.294851794,0.5961616329,1.714589351,-0.03010163342,-7510,-0.178283164,2373,0.02346391916
942.75,955,941.75,952,62101,175665,950.5,963,949.5,959.75,28103,106304,26/03/2010,-17333,-0.2182063096,-1807,-0.01018188785,-7.75,2.209764082,-0.03707765014,1.6524778,-0.03622532233,-6511,-0.1881030797,2797,0.02702232699
952.5,977.5,951.5,967.5,96580,178213,960.25,984,959,974.5,51324,111823,29/03/2010,34479,0.5552084507,2548,0.01450488145,-7,1.881770712,-0.1484291347,1.593706125,-0.03556578774,23221,0.8262818916,5519,0.05191714329
967.5,974.25,960.25,974,76370,177399,974,981,967.75,980.75,40717,114730,30/03/2010,-20210,-0.2092565749,-814,-0.004567568023,-6.75,1.875629344,-0.003263610976,1.54623028,-0.02978958563,-10607,-0.206667446,2907,0.0259964408
972,977,930.5,941,131018,171923,977.5,983.25,939.25,950,85276,116510,31/03/2010,54648,0.7155689407,-5476,-0.03086826871,-9,1.536399456,-0.1808619007,1.475607244,-0.04567433241,44559,1.094358622,1780,0.01551468666
940,947,932.5,942,63739,165675,950,956,941.5,951.25,42197,121980,01/04/2010,-67279,-0.5135095941,-6248,-0.03634185071,-9.25,1.510510226,-0.01685058527,1.358214461,-0.0795555749,-43079,-0.5051714433,5470,0.04694875976
940,947,932.5,942,63739,165675,950,956,941.5,951.25,42197,121980,02/04/2010,0,0,0,0,-9.25,1.510510226,0,1.358214461,0,0,0,0,0
942,946,932.75,936,47924,161441,951.25,955.25,942,945.25,28578,126766,05/04/2010,-15815,-0.2481212445,-4234,-0.02555605855,-9.25,1.676954301,0.1101906308,1.273535491,-0.06234580267,-13619,-0.3227480627,4786,0.03923594032
936,945,932.75,944.5,53024,159067,944.75,953.75,942,953.5,35089,128927,06/04/2010,5100,0.106418496,-2374,-0.01470506253,-9,1.511128844,-0.09888489905,1.233775703,-0.03122000789,6511,0.2278325985,2161,0.01704715776
942.5,957,938.75,952.5,74372,156886,950.25,965.5,948,961.5,43279,132500,07/04/2010,21348,0.4026101388,-2181,-0.01371120346,-9,1.718431572,0.1371840191,1.184045283,-0.04030750436,8190,0.2334064807,3573,0.02771335717
950.25,953.75,945.25,946.5,64665,149627,959.25,962.75,954.5,956,51770,145294,08/04/2010,-9707,-0.1305195504,-7259,-0.04626926558,-9.5,1.24908248,-0.2731264366,1.029822291,-0.1302509236,8491,0.1961921486,12794,0.09655849057
946,964,943.25,952.25,89029,135943,955,973,953,962,66791,152414,09/04/2010,24364,0.3767725972,-13684,-0.09145408249,-9.75,1.33294905,0.06714253954,0.8919324996,-0.1338966857,15021,0.2901487348,7120,0.04900408826
954.5,965.5,952.75,960,107409,117479,962.5,973.75,962,968.5,98924,164243,12/04/2010,18380,0.2064495838,-18464,-0.1358216311,-8.5,1.085772917,-0.1854355449,0.7152755369,-0.1980609103,32133,0.4810977527,11829,0.07761098062
958.25,972.25,954.25,968,123187,102629,967,979.5,962.75,975.5,107885,178259,13/04/2010,15778,0.1468964426,-14850,-0.1264055704,-7.5,1.141836214,0.0516344597,0.5757296967,-0.1950938247,8961,0.09058469128,14016,0.08533697022
968,976,965,969,92112,91320,975,983.5,973,977,74001,191382,14/04/2010,-31075,-0.2522587611,-11309,-0.1101930254,-8,1.244739936,0.09012126271,0.4771608615,-0.1712067933,-33884,-0.3140751726,13123,0.07361760136
968.5,985.5,964.25,984,91261,90936,976.5,994.5,972.25,993,75805,195911,15/04/2010,-851,-0.009238752823,-384,-0.00420499343,-9,1.203891564,-0.0328167924,0.4641699547,-0.02722542406,1804,0.02437804895,4529,0.02366471246
983,989.75,978.25,985.25,67874,82302,991.5,999,987.5,995,77118,207139,16/04/2010,-23387,-0.2562649982,-8634,-0.09494589601,-9.75,0.8801317462,-0.2689277236,0.3973273985,-0.144004487,1313,0.01732075721,11228,0.05731173849
981.5,985.25,972.25,976.75,46379,75486,991,995,982,986.5,72735,211638,19/04/2010,-21495,-0.3166897487,-6816,-0.08281694248,-9.75,0.6376435004,-0.2755135772,0.3566750773,-0.1023144173,-4383,-0.05683498016,4499,0.02171971478
977.5,987.75,977.5,984,39834,68584,987.25,997.75,987.25,994,63755,215218,20/04/2010,-6545,-0.1411199034,-6902,-0.09143417322,-10,0.6247980551,-0.0201451835,0.31867223,-0.1065475265,-8980,-0.1234618822,3580,0.01691567677
985,1005,983,995.5,48564,61247,995.75,1015.5,993,1006,101232,225826,21/04/2010,8730,0.219159512,-7337,-0.106978304,-10.5,0.4797297297,-0.232184342,0.271213235,-0.1489273008,37477,0.5878284056,10608,0.04928955756
995,1005,991,1004.25,34834,57358,1005.75,1015.75,1001.75,1015,78909,232497,22/04/2010,-13730,-0.2827197101,-3889,-0.06349698761,-10.75,0.441445209,-0.07980435299,0.2467042585,-0.09036792184,-22323,-0.2205132764,6671,0.02954044264
1002.25,1006.5,996,1000,32219,47599,1012.75,1017.25,1006.75,1010,61794,230865,23/04/2010,-2615,-0.07507033358,-9759,-0.1701419157,-10,0.5213936628,0.1811061761,0.20617677,-0.1642755938,-17115,-0.2168954112,-1632,-0.007019445412
996,1009.5,995.25,998.75,42125,39939,1005,1020,1004.25,1009,83509,234250,26/04/2010,9906,0.307458332,-7660,-0.1609277506,-10.25,0.5044366475,-0.03252248057,0.1704973319,-0.173052658,21715,0.351409522,3385,0.0146622485
997.75,1001,981.5,982.75,37245,34362,1007.25,1011.5,991,993,99288,235927,27/04/2010,-4880,-0.1158456973,-5577,-0.1396379479,-10.25,0.3751208605,-0.2563568441,0.1456467467,-0.145753514,15779,0.188949694,1677,0.007159018143
982,992,977.5,982.75,33478,25191,992.5,1002,988,993.5,105363,240775,28/04/2010,-3767,-0.1011410928,-9171,-0.2668936616,-10.75,0.317739624,-0.1529673303,0.1046246496,-0.2816547436,6075,0.06118564177,4848,0.02054872906
983,995.25,982.75,985.75,35022,15630,993.5,1006.25,993,996,87737,242796,29/04/2010,1544,0.04611983989,-9561,-0.379540312,-10.25,0.3991702474,0.256280984,0.06437503089,-0.3847049318,-17626,-0.167288327,2021,0.008393728585
985,992.25,983,989.5,13964,12381,995.5,1002.25,992,999,62646,242930,30/04/2010,-21058,-0.6012791959,-3249,-0.2078694818,-9.5,0.2229032979,-0.4415833862,0.05096529865,-0.2083064203,-25091,-0.2859796893,134,0.0005519036557
988.25,992,973.25,975.75,15217,8840,999,1002.75,984,986.5,72771,241385,03/05/2010,1253,0.08973073618,-3541,-0.2860027461,-10.75,0.2091080238,-0.06188905335,0.03662199391,-0.2814327614,10125,0.16162245,-1545,-0.006359856749
975.25,980.5,963.75,977,11422,5497,986,990.5,974,987,87682,243090,04/05/2010,-3795,-0.2493921272,-3343,-0.3781674208,-10,0.1302661892,-0.3770387821,0.02261302398,-0.3825288694,14911,0.204903052,1705,0.007063404934
978.5,983,967.25,968.25,9530,4504,986.5,992.75,976,978,74030,239297,05/05/2010,-1892,-0.165645246,-993,-0.1806439876,-9.75,0.1287315953,-0.01178044659,0.01882179885,-0.1676567067,-13652,-0.1556990032,-3793,-0.01560327451
969,973,941.5,945.5,7481,3797,978,982.25,949.75,954,113411,241142,06/05/2010,-2049,-0.2150052466,-707,-0.1569715808,-8.5,0.06596361905,-0.4875879624,0.01574590905,-0.1634216701,39381,0.5319600162,1845,0.007710084121
945.75,955.5,940,951.25,3834,3217,954,964.5,948.5,960,78489,229120,07/05/2010,-3647,-0.4875016709,-580,-0.1527521728,-8.75,0.04884760922,-0.2594765126,0.01404067737,-0.1082968071,-34922,-0.3079242754,-12022,-0.04985444261
954.25,960.25,951,952.75,2194,1890,965,969,959.25,961,53751,229517,10/05/2010,-1640,-0.4277516954,-1327,-0.4124961144,-8.25,0.04081784525,-0.1643839708,0.008234684141,-0.4135123312,-24738,-0.315177923,397,0.00173271648
953,961,946.5,958.25,1532,1511,961,969,953.25,966,64476,231432,11/05/2010,-662,-0.3017319964,-379,-0.2005291005,-7.75,0.0237607792,-0.4178825693,0.006528915621,-0.2071443775,10725,0.1995311715,1915,0.008343608534
958.75,968,955,959.5,1034,831,965.25,976,959.5,965.5,83481,227680,12/05/2010,-498,-0.3250652742,-680,-0.4500330907,-6,0.01238605192,-0.478718614,0.003649859452,-0.4409700379,19005,0.2947608412,-3752,-0.0162121055
958.25,965.75,956,960.5,839,320,963.5,969.5,959.5,964.5,48237,226064,13/05/2010,-195,-0.1885880077,-511,-0.614921781,-4,0.01739328731,0.4042640406,0.001415528346,-0.6121690809,-35244,-0.4221798972,-1616,-0.007097680956
960.5,960.5,946.75,948,257,320,963.25,966,951.25,953.5,59375,226755,14/05/2010,-582,-0.6936829559,0,0,-5.5,0.004328421053,-0.7511441641,0.001411214747,-0.003047341845,11138,0.2309015901,691,0.003056656522
954,955,937.5,941,62149,228055,947.75,948.5,933.5,935.25,3633,17149,17/05/2010,61892,240.8249027,227735,711.671875,5.75,17.10679879,3951.203028,13.29844306,9422.401424,-55742,-0.9388126316,-209606,-0.9243721197
943,949.5,936,939.5,59875,233900,937.75,943,931,933.75,3350,17333,18/05/2010,-2274,-0.03658948656,5845,0.02562978229,5.75,17.87313433,0.04479713294,13.49449028,0.0147421183,-283,-0.07789705478,184,0.0107294886
938.5,948.5,935.75,938.5,77434,228320,932.5,940.5,927.75,930.5,6347,17134,19/05/2010,17559,0.2932609603,-5580,-0.02385634887,8,12.20009453,-0.3174059844,13.32555153,-0.0125190904,2997,0.8946268657,-199,-0.01148099002
941.5,947.75,931,944,80994,228433,933.75,939,921.75,935,10667,16171,20/05/2010,3560,0.04597463646,113,0.0004949194114,9,7.59295022,-0.3776318536,14.12608991,0.06007544055,4320,0.6806365212,-963,-0.05620403875
944.75,950.5,938,941,64210,221247,935.5,941.75,931.5,933.25,3941,15780,21/05/2010,-16784,-0.2072252266,-7186,-0.03145780163,7.75,16.29281908,1.145782418,14.02072243,-0.007459069086,-6726,-0.6305427955,-391,-0.02417908602
941,952.5,939,940.5,60987,219993,935,945.5,934.75,935,6562,15010,24/05/2010,-3223,-0.05019467373,-1254,-0.005667873463,5.5,9.293965254,-0.4295667798,14.65642905,0.04534050345,2621,0.6650596295,-770,-0.04879594423
939,941,927.5,930.5,59078,220712,934.5,934.5,920.25,921,7124,15674,25/05/2010,-1909,-0.03130175283,719,0.003268285809,9.5,8.292813026,-0.1077206769,14.0814087,-0.03923331823,562,0.08564462054,664,0.04423717522
934.25,940,933,938,51696,216503,922,931.5,922,929.5,5428,16322,26/05/2010,-7382,-0.1249534514,-4209,-0.0190701004,8.5,9.523949889,0.1484582926,13.26448965,-0.05801401505,-1696,-0.2380685008,648,0.04134235039
936.75,953.75,936,951.75,65148,211687,926.75,943.5,926.75,941.5,5378,16569,27/05/2010,13452,0.2602135562,-4816,-0.02224449546,10.25,12.11379695,0.2719299336,12.77608787,-0.03682024593,-50,-0.009211495947,247,0.01513294939
951.75,956,936.5,937.75,68370,215408,942.5,945,926.25,927.75,4879,17456,28/05/2010,3222,0.04945662185,3721,0.01757783898,10,14.01311744,0.156789857,12.340055,-0.03412882596,-499,-0.09278542209,887,0.05353370753
951.75,956,936.5,937.75,68370,215408,942.5,945,926.25,927.75,4879,17456,31/05/2010,0,0,0,0,10,14.01311744,0,12.340055,0,0,0,0,0
939.25,943.75,930.5,932,57229,210708,931.5,933.5,920,920.75,5224,18016,01/06/2010,-11141,-0.162951587,-4700,-0.02181905964,11.25,10.95501531,-0.2182313922,11.69560391,-0.05222432866,345,0.07071121131,560,0.03208065995
931.5,936.75,930.5,932.5,47760,209165,920.25,925.5,918.5,920.25,6652,19418,02/06/2010,-9469,-0.165458072,-1543,-0.007322930311,12.25,7.17979555,-0.3446110896,10.77170666,-0.07899525762,1428,0.2733537519,1402,0.07781971581
934,958,933.5,955,87825,202117,924,940,923.5,937.75,10745,20854,03/06/2010,40065,0.8388819095,-7048,-0.03369588602,17.25,8.173569102,0.1384125139,9.692001534,-0.1002352889,4093,0.6153036681,1436,0.0739520033
955,958.25,931.5,935,78812,200117,938,941,916,918.5,7049,21195,04/06/2010,-9013,-0.1026245374,-2000,-0.009895258687,16.5,11.18059299,0.3678960626,9.44170795,-0.025824757,-3696,-0.3439739414,341,0.01635177904
934,939,928.25,935,71789,189486,917.5,921.25,911.75,917.75,9789,23467,07/06/2010,-7023,-0.08911079531,-10631,-0.05312392251,17.25,7.3336398,-0.3440741645,8.074572804,-0.1447974406,2740,0.3887076181,2272,0.1071950932
934,937.5,926,931,77801,180828,915,919.25,907,912.25,8121,24850,08/06/2010,6012,0.08374542061,-8658,-0.04569203002,18.75,9.58022411,0.3063396038,7.276780684,-0.09880301281,-1668,-0.1703953417,1383,0.05893382196
929.75,951.75,926.25,943.5,108450,162034,909.5,929,908,920.5,18518,25356,09/06/2010,30649,0.3939409519,-18794,-0.1039330192,23,5.856463981,-0.388692382,6.390361256,-0.1218147787,10397,1.280261052,506,0.02036217304
942.75,952,930.5,935,93353,148126,920.5,929.5,912,915.5,11458,26858,10/06/2010,-15097,-0.1392070078,-13908,-0.08583383734,19.5,8.147407925,0.3911821111,5.515153772,-0.1369574346,-7060,-0.381250675,1502,0.05923647263
